md5,sha1,sha256,subject,subject_common_name,subject_organizational_unit,subject_organization,subject_locality,subject_state,subject_country,subject_email,issuer,issuer_common_name,issuer_organizational_unit,issuer_organization,issuer_locality,issuer_state,issuer_country,issuer_email,serial,hash_algo,signature_algo,valid_not_before,valid_not_after
5d86b9047326ab7a3d5805a4c5b5dc7c,C4:18:F6:4D:46:D1:DF:00:3D:27:30:13:72:43:A9:12:11:C6:75:FB,49:35:1B:90:34:44:C1:85:CC:DC:5C:69:3D:24:D8:55:5C:B2:08:D6:A8:14:13:07:69:9F:4A:F0:63:19:9D:78, C=TR L=Ankara O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş. CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H5,TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H5,,TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş.,Ankara,,TR,, C=TR L=Ankara O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş. CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H5,TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H5,,TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş.,Ankara,,TR,,156233699172481,sha256WithRSAEncryption,sha256WithRSAEncryption,2013-04-30 08:07:01,2023-04-28 08:07:01
59f337c431b2cd638f2d1d50f15fe3c3,AA:DB:BC:22:23:8F:C4:01:A1:27:BB:38:DD:F4:1D:DB:08:9E:F0:12,A4:31:0D:50:AF:18:A6:44:71:90:37:2A:86:AF:AF:8B:95:1F:FB:43:1D:83:7F:1E:56:88:B4:59:71:ED:15:57," C=US O=thawte, Inc. OU=(c) 2007 thawte, Inc. - For authorized use only CN=thawte Primary Root CA - G2",thawte Primary Root CA - G2,"(c) 2007 thawte, Inc. - For authorized use only","thawte, Inc.",,,US,," C=US O=thawte, Inc. OU=(c) 2007 thawte, Inc. - For authorized use only CN=thawte Primary Root CA - G2",thawte Primary Root CA - G2,"(c) 2007 thawte, Inc. - For authorized use only","thawte, Inc.",,,US,,71758320672825410020661621085256472406,ecdsa-with-SHA384,ecdsa-with-SHA384,2007-11-05 00:00:00,2038-01-18 23:59:59
1fa41e68a702e97a636af94da1e4701f,79:5F:88:60:C5:AB:7C:3D:92:E6:CB:F4:8D:E1:45:CD:11:EF:60:0B,27:99:58:29:FE:6A:75:15:C1:BF:E8:48:F9:C4:76:1D:B1:6C:22:59:29:25:7B:F4:0D:08:94:F2:9E:A8:BA:F2, C=FR O=OpenTrust CN=OpenTrust Root CA G2,OpenTrust Root CA G2,,OpenTrust,,,FR,, C=FR O=OpenTrust CN=OpenTrust Root CA G2,OpenTrust Root CA G2,,OpenTrust,,,FR,,1492012448042702096986875987676935573415441,sha512WithRSAEncryption,sha512WithRSAEncryption,2014-05-26 00:00:00,2038-01-15 00:00:00
13b86a4a4372c2ebda416a584d2dc7e1,1B:4B:39:61:26:27:6B:64:91:A2:68:6D:D7:02:43:21:2D:1F:1D:96,E4:C7:34:30:D7:A5:B5:09:25:DF:43:37:0A:0D:21:6E:9A:79:B9:D6:DB:83:73:A0:C6:9E:B1:CC:31:C7:C5:2A, C=TR L=Gebze - Kocaeli O=Türkiye Bilimsel ve Teknolojik Araştırma Kurumu - TÜBİTAK OU=Ulusal Elektronik ve Kriptoloji Araştırma Enstitüsü - UEKAE OU=Kamu Sertifikasyon Merkezi CN=TÜBİTAK UEKAE Kök Sertifika Hizmet Sağlayıcısı - Sürüm 3,TÜBİTAK UEKAE Kök Sertifika Hizmet Sağlayıcısı - Sürüm 3,Ulusal Elektronik ve Kriptoloji Araştırma Enstitüsü - UEKAE,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu - TÜBİTAK,Gebze - Kocaeli,,TR,, C=TR L=Gebze - Kocaeli O=Türkiye Bilimsel ve Teknolojik Araştırma Kurumu - TÜBİTAK OU=Ulusal Elektronik ve Kriptoloji Araştırma Enstitüsü - UEKAE OU=Kamu Sertifikasyon Merkezi CN=TÜBİTAK UEKAE Kök Sertifika Hizmet Sağlayıcısı - Sürüm 3,TÜBİTAK UEKAE Kök Sertifika Hizmet Sağlayıcısı - Sürüm 3,Ulusal Elektronik ve Kriptoloji Araştırma Enstitüsü - UEKAE,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu - TÜBİTAK,Gebze - Kocaeli,,TR,,17,sha1WithRSAEncryption,sha1WithRSAEncryption,2007-08-24 11:37:07,2017-08-21 11:37:07
b31040aa708569a5e78f8df0eea362ff,D6:DA:A8:20:8D:09:D2:15:4D:24:B5:2F:CB:34:6E:B2:58:B2:8A:58,F9:E6:7D:33:6C:51:00:2A:C0:54:C6:32:02:2D:66:DD:A2:E7:E3:FF:F1:0A:D0:61:ED:31:D8:BB:B4:10:CF:B2, C=HK O=Hongkong Post CN=Hongkong Post Root CA 1,Hongkong Post Root CA 1,,Hongkong Post,,,HK,, C=HK O=Hongkong Post CN=Hongkong Post Root CA 1,Hongkong Post Root CA 1,,Hongkong Post,,,HK,,1000,sha1WithRSAEncryption,sha1WithRSAEncryption,2003-05-15 05:13:14,2023-05-15 04:52:29
1709a370165285b1661759cc0084d888,62:52:DC:40:F7:11:43:A2:2F:DE:9E:F7:34:8E:06:42:51:B1:81:18,D8:E0:FE:BC:1D:B2:E3:8D:00:94:0F:37:D2:7D:41:34:4D:99:3E:73:4B:99:D5:65:6D:97:78:D4:D8:14:36:24, C=PL O=Unizeto Sp. z o.o. CN=Certum CA,Certum CA,,Unizeto Sp. z o.o.,,,PL,, C=PL O=Unizeto Sp. z o.o. CN=Certum CA,Certum CA,,Unizeto Sp. z o.o.,,,PL,,65568,sha1WithRSAEncryption,sha1WithRSAEncryption,2002-06-11 10:46:39,2027-06-11 10:46:39
a4475ba4cb91894983fa022af9809632,DE:28:F4:A4:FF:E5:B9:2F:A3:C5:03:D1:A3:49:A7:F9:96:2A:82:12,FF:85:6A:2D:25:1D:CD:88:D3:66:56:F4:50:12:67:98:CF:AB:AA:DE:40:79:9C:72:2D:E4:D2:B5:DB:36:A7:3A, C=US O=GeoTrust Inc. CN=GeoTrust Global CA,GeoTrust Global CA,,GeoTrust Inc.,,,US,, C=US O=GeoTrust Inc. CN=GeoTrust Global CA,GeoTrust Global CA,,GeoTrust Inc.,,,US,,144470,sha1WithRSAEncryption,sha1WithRSAEncryption,2002-05-21 04:00:00,2022-05-21 04:00:00
c9595113ee2d3249e059dcf9439b003b,02:FA:F3:E2:91:43:54:68:60:78:57:69:4D:F5:E4:5B:68:85:18:68,68:7F:A4:51:38:22:78:FF:F0:C8:B1:1F:8D:43:D5:76:67:1C:6E:B2:BC:EA:B4:13:FB:83:D9:65:D0:6D:2F:F2, C=SE O=AddTrust AB OU=AddTrust External TTP Network CN=AddTrust External CA Root,AddTrust External CA Root,AddTrust External TTP Network,AddTrust AB,,,SE,, C=SE O=AddTrust AB OU=AddTrust External TTP Network CN=AddTrust External CA Root,AddTrust External CA Root,AddTrust External TTP Network,AddTrust AB,,,SE,,1,sha1WithRSAEncryption,sha1WithRSAEncryption,2000-05-30 10:48:38,2020-05-30 10:48:38
2b985711217714fc91866120f5cecd7d,9B:AA:E5:9F:56:EE:21:CB:43:5A:BE:25:93:DF:A7:F0:40:D1:1D:CB,BE:6C:4D:A2:BB:B9:BA:59:B6:F3:93:97:68:37:42:46:C3:C0:05:99:3F:A9:8F:02:0D:1D:ED:BE:D4:8A:81:D5, C=CH O=SwissSign AG CN=SwissSign Silver CA - G2,SwissSign Silver CA - G2,,SwissSign AG,,,CH,, C=CH O=SwissSign AG CN=SwissSign Silver CA - G2,SwissSign Silver CA - G2,,SwissSign AG,,,CH,,5700383053117599563,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-10-25 08:32:46,2036-10-25 08:32:46
b239c2407b714599c13638517c463825,D8:C5:38:8A:B7:30:1B:1B:6E:D4:7A:E6:45:25:3A:6F:9F:1A:27:61,62:DD:0B:E9:B9:F5:0A:16:3E:A0:F8:E7:5C:05:3B:1E:CA:57:EA:55:C8:68:8F:64:7C:68:81:F2:C8:35:7B:95, C=CH O=SwissSign AG CN=SwissSign Gold CA - G2,SwissSign Gold CA - G2,,SwissSign AG,,,CH,, C=CH O=SwissSign AG CN=SwissSign Gold CA - G2,SwissSign Gold CA - G2,,SwissSign AG,,,CH,,13492815561806991280,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-10-25 08:30:35,2036-10-25 08:30:35
2c86fcf58a6db4237b0cb92bcacfae5d,37:9A:19:7B:41:85:45:35:0C:A6:03:69:F3:3C:2E:AF:47:4F:20:79,A0:23:4F:3B:C8:52:7C:A5:62:8E:EC:81:AD:5D:69:89:5D:A5:68:0D:C9:1D:1C:B8:47:7F:33:F8:78:B9:5B:0B, C=US O=GeoTrust Inc. CN=GeoTrust Universal CA 2,GeoTrust Universal CA 2,,GeoTrust Inc.,,,US,, C=US O=GeoTrust Inc. CN=GeoTrust Universal CA 2,GeoTrust Universal CA 2,,GeoTrust Inc.,,,US,,1,sha1WithRSAEncryption,sha1WithRSAEncryption,2004-03-04 05:00:00,2029-03-04 05:00:00
7248fd7e95dac4988685e322e0da354e,CA:3A:FB:CF:12:40:36:4B:44:B2:16:20:88:80:48:39:19:93:7C:F7,85:A0:DD:7D:D7:20:AD:B7:FF:05:F8:3D:54:2B:20:9D:C7:FF:45:28:F7:D6:77:B1:83:89:FE:A5:E5:C4:9E:86, C=BM O=QuoVadis Limited CN=QuoVadis Root CA 2,QuoVadis Root CA 2,,QuoVadis Limited,,,BM,, C=BM O=QuoVadis Limited CN=QuoVadis Root CA 2,QuoVadis Root CA 2,,QuoVadis Limited,,,BM,,1289,sha1WithRSAEncryption,sha1WithRSAEncryption,2006-11-24 18:27:00,2031-11-24 18:23:33
6330c7aa8bfd12c414741bfd8053c729,F4:8B:11:BF:DE:AB:BE:94:54:20:71:E6:41:DE:6B:BE:88:2B:40:B9,76:00:29:5E:EF:E8:5B:9E:1F:D6:24:DB:76:06:2A:AA:AE:59:81:8A:54:D2:77:4C:D4:C0:B2:C0:11:31:E1:B3, C=TW O=Government Root Certification Authority,,,Government Root Certification Authority,,,TW,, C=TW O=Government Root Certification Authority,,,Government Root Certification Authority,,,TW,,42023070807708724159991140556527066870,sha1WithRSAEncryption,sha1WithRSAEncryption,2002-12-05 13:23:33,2032-12-05 13:23:33
2e131bde4eac3b34a3d48ddbf88675d5,33:9B:6B:14:50:24:9B:55:7A:01:87:72:84:D9:E0:2F:C3:D2:D8:E9,EF:3C:B4:17:FC:8E:BF:6F:97:87:6C:9E:4E:CE:39:DE:1E:A5:FE:64:91:41:D1:02:8B:7D:11:C0:B2:29:8C:ED, C=EU O=AC Camerfirma SA CIF A82743287 OU=http://www.chambersign.org CN=Global Chambersign Root,Global Chambersign Root,http://www.chambersign.org,AC Camerfirma SA CIF A82743287,,,EU,, C=EU O=AC Camerfirma SA CIF A82743287 OU=http://www.chambersign.org CN=Global Chambersign Root,Global Chambersign Root,http://www.chambersign.org,AC Camerfirma SA CIF A82743287,,,EU,,0,sha1WithRSAEncryption,sha1WithRSAEncryption,2003-09-30 16:14:18,2037-09-30 16:14:18
59e49fd27e32fa0b277b543cd3909978,5A:8C:EF:45:D7:A6:98:59:76:7A:8C:8B:44:96:B5:78:CF:47:4B:1A,1B:A5:B2:AA:8C:65:40:1A:82:96:01:18:F8:0B:EC:4F:62:30:4D:83:CE:C4:71:3A:19:C3:9C:01:1E:A4:6D:B4, C=US O=Amazon CN=Amazon Root CA 2,Amazon Root CA 2,,Amazon,,,US,, C=US O=Amazon CN=Amazon Root CA 2,Amazon Root CA 2,,Amazon,,,US,,143266982885963551818349160658925006970653239,sha384WithRSAEncryption,sha384WithRSAEncryption,2015-05-26 00:00:00,2040-05-26 00:00:00
dc5959e69d268dfa83046e764659ff3e,4A:BD:EE:EC:95:0D:35:9C:89:AE:C7:52:A1:2C:5B:29:F6:D6:AA:0C,13:63:35:43:93:34:A7:69:80:16:A0:D3:24:DE:72:28:4E:07:9D:7B:52:20:BB:8F:BD:74:78:16:EE:BE:BA:CA, C=EU L=Madrid (see current address at www.camerfirma.com/address) serialNumber=A82743287 O=AC Camerfirma S.A. CN=Global Chambersign Root - 2008,Global Chambersign Root - 2008,,AC Camerfirma S.A.,Madrid (see current address at www.camerfirma.com/address),,EU,, C=EU L=Madrid (see current address at www.camerfirma.com/address) serialNumber=A82743287 O=AC Camerfirma S.A. CN=Global Chambersign Root - 2008,Global Chambersign Root - 2008,,AC Camerfirma S.A.,Madrid (see current address at www.camerfirma.com/address),,EU,,14541511773111788494,sha1WithRSAEncryption,sha1WithRSAEncryption,2008-08-01 12:31:40,2038-07-31 12:31:40
2986e440254ca1f333447b8aa9466e41,BA:29:41:60:77:98:3F:F4:F3:EF:F2:31:05:3B:2E:EA:6D:4D:45:FD,30:D0:89:5A:9A:44:8A:26:20:91:63:55:22:D1:F5:20:10:B5:86:7A:CA:E1:2C:78:EF:95:8F:D4:F4:38:9F:2F, C=US O=IdenTrust CN=IdenTrust Public Sector Root CA 1,IdenTrust Public Sector Root CA 1,,IdenTrust,,,US,, C=US O=IdenTrust CN=IdenTrust Public Sector Root CA 1,IdenTrust Public Sector Root CA 1,,IdenTrust,,,US,,13298821034946342390521976156843933698,sha256WithRSAEncryption,sha256WithRSAEncryption,2014-01-16 17:53:32,2034-01-16 17:53:32
